severity	updateDate	comments	line	author	rule	project	effort	messageFormattings	message	creationDate	type	quickFixAvailable	tags	component	flows	scope	textRange	debt	key	hash	status
MINOR	2023-03-17T00:56:54+0000		982.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=982.0, endLine=982.0, startOffset=36.0, endOffset=47.0}	5min	AYbtEjBYIZYa0Rfl_jyf	7f4016f797c57917a94bb7234e80d5ef	OPEN
MINOR	2023-03-17T00:56:54+0000		985.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=985.0, endLine=985.0, startOffset=36.0, endOffset=45.0}	5min	AYbtEjBYIZYa0Rfl_jyg	fad15e21ee7b367780bc2e339006b366	OPEN
MINOR	2023-03-17T00:56:54+0000		988.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=988.0, endLine=988.0, startOffset=36.0, endOffset=44.0}	5min	AYbtEjBYIZYa0Rfl_jyh	e6133fa36e380447d588f5eaff4573d7	OPEN
MINOR	2023-03-17T00:56:54+0000		991.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=991.0, endLine=991.0, startOffset=36.0, endOffset=54.0}	5min	AYbtEjBYIZYa0Rfl_jyi	aa8c7b141ec0d4d16dec8b24af970dd1	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1023.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1023.0, endLine=1023.0, startOffset=41.0, endOffset=43.0}	5min	AYbtEjBYIZYa0Rfl_jyj	d5ffc408d51439ab7f51b0560e758c8b	OPEN
MINOR	2023-03-17T00:56:54+0000		1028.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1028.0, endLine=1028.0, startOffset=25.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jyk	c9fcf1d9a0b0c721b6ceb69b36c695f6	OPEN
MINOR	2023-03-17T00:56:54+0000		1031.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1031.0, endLine=1031.0, startOffset=25.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyl	b1ad9d72c61acf6bc50e3432aa8ff5cc	OPEN
MINOR	2023-03-17T00:56:54+0000		1034.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1034.0, endLine=1034.0, startOffset=25.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jym	16c74f66b46db8d47d44b558010eadee	OPEN
MINOR	2023-03-17T00:56:54+0000		1037.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1037.0, endLine=1037.0, startOffset=25.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jyn	6a77a159806ca9049303aa381eabeaf1	OPEN
MINOR	2023-03-17T00:56:54+0000		1040.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1040.0, endLine=1040.0, startOffset=25.0, endOffset=43.0}	5min	AYbtEjBYIZYa0Rfl_jyo	f60e39cb4814d2d71a0aabdbde54735e	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1084.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1084.0, endLine=1084.0, startOffset=40.0, endOffset=42.0}	5min	AYbtEjBYIZYa0Rfl_jyp	7361ad0cd37f7dea85fb77f983f4834c	OPEN
MINOR	2023-03-17T00:56:54+0000		1089.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1089.0, endLine=1089.0, startOffset=24.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jyq	6c33678d0a98f2ba335224d7e0397371	OPEN
MINOR	2023-03-17T00:56:54+0000		1092.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1092.0, endLine=1092.0, startOffset=24.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jyr	5ae7bda1c0c38cc214f73913b8133a8d	OPEN
MINOR	2023-03-17T00:56:54+0000		1095.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1095.0, endLine=1095.0, startOffset=24.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jys	e41b08c1e58095c21faa6b2cb8614cb1	OPEN
MINOR	2023-03-17T00:56:54+0000		1098.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1098.0, endLine=1098.0, startOffset=24.0, endOffset=32.0}	5min	AYbtEjBYIZYa0Rfl_jyt	f3fd2883d0307d18ec069ac2a2a3e7a3	OPEN
MINOR	2023-03-17T00:56:54+0000		1101.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1101.0, endLine=1101.0, startOffset=24.0, endOffset=42.0}	5min	AYbtEjBYIZYa0Rfl_jyu	49555cb82a5c12791c224b74cf7daac8	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1130.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1130.0, endLine=1130.0, startOffset=41.0, endOffset=43.0}	5min	AYbtEjBYIZYa0Rfl_jyv	a6c1e0aa0c54ba5711adf68b25897023	OPEN
MINOR	2023-03-17T00:56:54+0000		1135.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1135.0, endLine=1135.0, startOffset=25.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jyw	051e3ba9e03e06e8f68d71c505d31b91	OPEN
MINOR	2023-03-17T00:56:54+0000		1138.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1138.0, endLine=1138.0, startOffset=25.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jyx	4d43c0605a238904727c45c3531eda1e	OPEN
MINOR	2023-03-17T00:56:54+0000		1141.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1141.0, endLine=1141.0, startOffset=25.0, endOffset=34.0}	5min	AYbtEjBYIZYa0Rfl_jyy	033bfcb9204e85c284fde7634fd3cd14	OPEN
MINOR	2023-03-17T00:56:54+0000		1144.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1144.0, endLine=1144.0, startOffset=25.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jyz	b59e6846d2c691d49dbc3a2728d789a2	OPEN
MINOR	2023-03-17T00:56:54+0000		1147.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1147.0, endLine=1147.0, startOffset=25.0, endOffset=43.0}	5min	AYbtEjBYIZYa0Rfl_jy0	6a8d360aacaf31d059ea9110dfaa0aa1	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1170.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1170.0, endLine=1170.0, startOffset=36.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jy1	3a1d9323dc483bf065d7d70ebbe367d1	OPEN
MINOR	2023-03-17T00:56:54+0000		1175.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1175.0, endLine=1175.0, startOffset=20.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jy2	f2b8b25c0b8e806e6a72a99869d1a808	OPEN
MINOR	2023-03-17T00:56:54+0000		1178.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1178.0, endLine=1178.0, startOffset=20.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jy3	6e1c6b33c654fbea964f9e49e8a60082	OPEN
MINOR	2023-03-17T00:56:54+0000		1181.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1181.0, endLine=1181.0, startOffset=20.0, endOffset=29.0}	5min	AYbtEjBYIZYa0Rfl_jy4	11f4c0bb17d00cf0ec35b19631147902	OPEN
MINOR	2023-03-17T00:56:54+0000		1184.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1184.0, endLine=1184.0, startOffset=20.0, endOffset=28.0}	5min	AYbtEjBYIZYa0Rfl_jy5	669c07ac364cd12d6f0d09d5058b96e9	OPEN
MINOR	2023-03-17T00:56:54+0000		1187.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1187.0, endLine=1187.0, startOffset=20.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jy6	5cc5f6b646b8748f065aeb0eac28976c	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1220.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1220.0, endLine=1220.0, startOffset=38.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jy7	3f09ddee1c46f110071b2e60426bcced	OPEN
MINOR	2023-03-17T00:56:54+0000		1225.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1225.0, endLine=1225.0, startOffset=22.0, endOffset=35.0}	5min	AYbtEjBYIZYa0Rfl_jy8	264d1cb05e355fe5b0d3b44d6e217bf2	OPEN
MINOR	2023-03-17T00:56:54+0000		1228.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1228.0, endLine=1228.0, startOffset=22.0, endOffset=33.0}	5min	AYbtEjBYIZYa0Rfl_jy9	e20bd3aa3a963ec8b3f2d6265a37d1b3	OPEN
MINOR	2023-03-17T00:56:54+0000		1231.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1231.0, endLine=1231.0, startOffset=22.0, endOffset=31.0}	5min	AYbtEjBYIZYa0Rfl_jy-	26f41a664e9dad9ab70de3bcf363a734	OPEN
MINOR	2023-03-17T00:56:54+0000		1234.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1234.0, endLine=1234.0, startOffset=22.0, endOffset=30.0}	5min	AYbtEjBYIZYa0Rfl_jy_	57b70c1948c2bb5616e5d0310d384a39	OPEN
MINOR	2023-03-17T00:56:54+0000		1237.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1237.0, endLine=1237.0, startOffset=22.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jzA	0407640adeabe0475065344f97f3f434	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1288.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1288.0, endLine=1288.0, startOffset=55.0, endOffset=57.0}	5min	AYbtEjBYIZYa0Rfl_jzB	a1f2d7c309b3a1662ef62cb4c1fae54c	OPEN
MINOR	2023-03-17T00:56:54+0000		1293.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1293.0, endLine=1293.0, startOffset=39.0, endOffset=52.0}	5min	AYbtEjBYIZYa0Rfl_jzC	fe21f8030a63329bcc7857498d2dbdff	OPEN
MINOR	2023-03-17T00:56:54+0000		1296.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1296.0, endLine=1296.0, startOffset=39.0, endOffset=50.0}	5min	AYbtEjBYIZYa0Rfl_jzD	6ae56786401ffe99671c1d13a05d551a	OPEN
MINOR	2023-03-17T00:56:54+0000		1299.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1299.0, endLine=1299.0, startOffset=39.0, endOffset=48.0}	5min	AYbtEjBYIZYa0Rfl_jzE	bd1e175b2330d5134b2d58c915b78458	OPEN
MINOR	2023-03-17T00:56:54+0000		1302.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1302.0, endLine=1302.0, startOffset=39.0, endOffset=47.0}	5min	AYbtEjBYIZYa0Rfl_jzF	6c92ad3ca528601e5e330eacd0cf816e	OPEN
MINOR	2023-03-17T00:56:54+0000		1305.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1305.0, endLine=1305.0, startOffset=39.0, endOffset=57.0}	5min	AYbtEjBYIZYa0Rfl_jzG	19db5fab58c3bdc325b9594edec12783	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1338.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1338.0, endLine=1338.0, startOffset=44.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jzH	4ac8e21f93b17011d3fb7a83bb0d1648	OPEN
MINOR	2023-03-17T00:56:54+0000		1343.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1343.0, endLine=1343.0, startOffset=28.0, endOffset=41.0}	5min	AYbtEjBYIZYa0Rfl_jzI	ec84fac29bb380f581f0c612e81e1cc1	OPEN
MINOR	2023-03-17T00:56:54+0000		1346.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1346.0, endLine=1346.0, startOffset=28.0, endOffset=39.0}	5min	AYbtEjBYIZYa0Rfl_jzJ	fd6c2d3f790a9e77bfd651f02e720109	OPEN
MINOR	2023-03-17T00:56:54+0000		1349.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1349.0, endLine=1349.0, startOffset=28.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jzK	f3d9d7af72f31f2647f1799326522dbf	OPEN
MINOR	2023-03-17T00:56:54+0000		1352.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1352.0, endLine=1352.0, startOffset=28.0, endOffset=36.0}	5min	AYbtEjBYIZYa0Rfl_jzL	896196d7364a0b30c6941580ba3e5f5b	OPEN
MINOR	2023-03-17T00:56:54+0000		1355.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_DiscardUnknown"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1355.0, endLine=1355.0, startOffset=28.0, endOffset=46.0}	5min	AYbtEjBYIZYa0Rfl_jzM	dfca26c9431157b4ea5716f61341318a	OPEN
CRITICAL	2023-03-17T00:56:54+0000		1405.0		go:S1186	GoLang-Nanodegree---Online-Boutique	5min		Add a nested comment explaining why this function is empty or complete the implementation.	2023-03-17T00:56:54+0000	CODE_SMELL	false	"suspicious / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1405.0, endLine=1405.0, startOffset=45.0, endOffset=47.0}	5min	AYbtEjBYIZYa0Rfl_jzN	eb3812a40eac6b69e0c4569bbe4dd7ec	OPEN
MINOR	2023-03-17T00:56:54+0000		1410.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Unmarshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1410.0, endLine=1410.0, startOffset=29.0, endOffset=42.0}	5min	AYbtEjBYIZYa0Rfl_jzO	ba13e3578a32c22ebad37b392e5b00bb	OPEN
MINOR	2023-03-17T00:56:54+0000		1413.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Marshal"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1413.0, endLine=1413.0, startOffset=29.0, endOffset=40.0}	5min	AYbtEjBYIZYa0Rfl_jzP	5a42493949cec8b220f3e184527bff59	OPEN
MINOR	2023-03-17T00:56:54+0000		1416.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Merge"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1416.0, endLine=1416.0, startOffset=29.0, endOffset=38.0}	5min	AYbtEjBYIZYa0Rfl_jzQ	3d1d94efffea075e63741e0ab96c6ca5	OPEN
MINOR	2023-03-17T00:56:54+0000		1419.0		go:S100	GoLang-Nanodegree---Online-Boutique	5min		"Rename function ""XXX_Size"" to match the regular expression ^(_|[a-zA-Z0-9]+)$"	2023-03-17T00:56:54+0000	CODE_SMELL	false	"convention / "	GoLang-Nanodegree---Online-Boutique:src/productcatalogservice/genproto/demo.pb.go		MAIN	{startLine=1419.0, endLine=1419.0, startOffset=29.0, endOffset=37.0}	5min	AYbtEjBYIZYa0Rfl_jzR	522e55f1877bff6e2cb408d170e5c1cf	OPEN
